date,symbol,name,open,high,low,close,volume,trades,turnover,avg_price
2025-01-02,VALE3,VALE,54.71,55.1,54.23,54.25,17623900,52924,960890043.0,54.52
2025-01-03,VALE3,VALE,53.9,54.0,52.88,53.24,23595200,58394,1259091413.0,53.36
2025-01-06,VALE3,VALE,53.48,53.79,52.48,52.56,21689500,48525,1148126692.0,52.93
2025-01-07,VALE3,VALE,52.63,52.89,51.94,52.05,22070200,46389,1154893951.0,52.32
2025-01-08,VALE3,VALE,52.03,52.29,51.43,51.55,24423800,53183,1262068106.0,51.67
2025-01-09,VALE3,VALE,52.05,52.25,51.14,51.23,15865200,37549,819749495.0,51.66
2025-01-10,VALE3,VALE,51.54,52.31,51.23,51.52,25833900,46329,1335846460.0,51.7
2025-01-13,VALE3,VALE,52.0,52.31,50.87,51.51,30845300,52360,1591567206.0,51.59
2025-01-14,VALE3,VALE,51.95,52.43,51.63,51.85,21359000,37129,1110644393.0,51.99
2025-01-15,VALE3,VALE,52.14,52.68,51.63,52.6,35137700,57350,1829784180.0,52.07
2025-01-16,VALE3,VALE,52.29,53.27,52.0,52.67,220262800,65020,11528773785.0,52.34
2025-01-17,VALE3,VALE,53.15,54.49,52.98,54.49,54658700,65733,2956234442.0,54.08
2025-01-20,VALE3,VALE,54.22,54.49,53.76,54.29,12317600,24903,666238407.0,54.08
2025-01-21,VALE3,VALE,54.29,54.32,53.25,54.02,28798700,47930,1548583619.0,53.77
2025-01-22,VALE3,VALE,54.28,54.29,52.42,52.66,34645400,65986,1843897392.0,53.22
2025-01-23,VALE3,VALE,52.95,52.99,51.84,52.32,25097300,41999,1311852050.0,52.27
2025-01-24,VALE3,VALE,52.6,53.19,52.6,53.03,20520600,34924,1086239495.0,52.93
2025-01-27,VALE3,VALE,52.89,53.98,52.57,53.96,24531300,53601,1314507461.0,53.58
2025-01-28,VALE3,VALE,53.59,53.78,52.54,52.65,22932900,50830,1213869950.0,52.93
2025-01-29,VALE3,VALE,52.8,53.51,52.63,52.8,19220300,46392,1020098645.0,53.07
2025-01-30,VALE3,VALE,53.3,55.6,53.28,55.03,40562400,55639,2217850460.0,54.67
2025-01-31,VALE3,VALE,54.99,55.21,54.0,54.17,25477600,54052,1388231957.0,54.48
2025-02-03,VALE3,VALE,53.73,54.28,53.33,54.21,27216400,47578,1467173924.0,53.9
2025-02-04,VALE3,VALE,54.13,54.71,53.81,54.02,32648700,46341,1766085963.0,54.09
2025-02-05,VALE3,VALE,53.91,54.46,53.86,54.31,21674700,33267,1175579741.0,54.23
2025-02-06,VALE3,VALE,55.4,55.64,54.97,55.13,32789000,33013,1811745048.0,55.25
2025-02-07,VALE3,VALE,55.3,55.78,54.56,54.83,24395500,40789,1341940556.0,55.0
2025-02-10,VALE3,VALE,54.87,55.4,54.84,55.4,15566300,33267,858087646.0,55.12
2025-02-11,VALE3,VALE,54.91,55.19,54.39,55.16,18198300,33725,998961824.0,54.89
2025-02-12,VALE3,VALE,55.01,55.29,54.7,54.79,35432600,51726,1947522878.0,54.96
2025-02-13,VALE3,VALE,54.85,55.0,54.13,54.86,21749900,41631,1188920278.0,54.66
2025-02-14,VALE3,VALE,55.22,55.81,55.0,55.67,49803200,50666,2766474577.0,55.54
2025-02-17,VALE3,VALE,55.64,55.92,55.28,55.37,12391400,29510,689182490.0,55.61
2025-02-18,VALE3,VALE,55.6,55.97,55.51,55.74,27608200,38602,1539106635.0,55.74
2025-02-19,VALE3,VALE,55.3,55.73,54.72,55.69,26472500,43193,1464569761.0,55.32
2025-02-20,VALE3,VALE,56.8,58.16,56.48,57.74,76934000,95578,4409001263.0,57.3
2025-02-21,VALE3,VALE,57.9,58.16,57.56,58.16,37134700,46383,2152895324.0,57.97
2025-02-24,VALE3,VALE,58.1,58.57,57.48,57.63,19081700,38197,1104964356.0,57.9
2025-02-25,VALE3,VALE,57.3,57.44,56.89,57.07,19554800,49514,1116544312.0,57.09
2025-02-26,VALE3,VALE,57.37,57.69,56.72,56.72,25399100,43583,1451903522.0,57.16
2025-02-27,VALE3,VALE,56.45,56.99,56.01,56.3,18658000,43442,1052314198.0,56.4
2025-02-28,VALE3,VALE,55.94,56.14,55.15,55.15,46789400,53733,2588691084.0,55.32
2025-03-05,VALE3,VALE,56.15,56.22,55.39,55.59,13843400,36709,771902067.0,55.75
2025-03-06,VALE3,VALE,55.64,56.52,55.55,56.2,17678400,50889,993283215.0,56.18
2025-03-07,VALE3,VALE,55.98,57.35,55.55,57.02,25480600,46136,1445061135.0,56.71
2025-03-10,VALE3,VALE,54.23,54.55,53.25,53.99,23626600,49798,1272927170.0,53.87
2025-03-11,VALE3,VALE,54.08,54.72,53.41,54.44,23060100,43696,1248088510.0,54.12
2025-03-12,VALE3,VALE,54.5,54.5,53.15,53.76,18825700,38476,1008817972.0,53.58
2025-03-13,VALE3,VALE,53.88,55.16,53.7,54.5,20584600,50894,1123876286.0,54.59
2025-03-14,VALE3,VALE,55.2,56.41,55.16,56.29,31782000,67109,1779752655.0,55.99
2025-03-17,VALE3,VALE,56.29,57.24,56.14,57.1,23191800,35322,1320929091.0,56.95
2025-03-18,VALE3,VALE,57.2,57.56,56.62,57.52,18165300,37217,1039267349.0,57.21
2025-03-19,VALE3,VALE,57.35,57.55,56.85,57.42,23211900,44829,1328228051.0,57.22
2025-03-20,VALE3,VALE,57.04,57.49,56.78,57.24,17283200,49177,989396014.0,57.24
2025-03-21,VALE3,VALE,56.95,57.45,56.83,57.45,30524100,33593,1749670884.0,57.32
2025-03-24,VALE3,VALE,57.95,58.24,56.96,57.15,18646500,33294,1070823621.0,57.42
2025-03-25,VALE3,VALE,57.32,57.75,57.11,57.34,15615800,38049,896767474.0,57.42
2025-03-26,VALE3,VALE,57.4,58.04,57.39,57.69,29401600,42057,1696900712.0,57.71
2025-03-27,VALE3,VALE,58.0,58.45,57.61,58.15,15345300,27879,893198288.0,58.2
2025-03-28,VALE3,VALE,58.1,58.38,57.56,57.56,31137900,22626,1795849469.0,57.67
2025-03-31,VALE3,VALE,56.72,57.02,56.03,56.7,20469300,37663,1158474173.0,56.59
2025-04-01,VALE3,VALE,57.1,57.93,56.95,57.19,12354800,25337,710553311.0,57.51
2025-04-02,VALE3,VALE,57.21,57.3,56.6,56.93,13197700,37820,750348212.0,56.85
2025-04-03,VALE3,VALE,56.0,56.44,54.76,54.87,32351100,62701,1796753841.0,55.53
2025-04-04,VALE3,VALE,53.22,53.52,51.6,52.68,45819100,65883,2408136755.0,52.55
2025-04-07,VALE3,VALE,51.71,53.48,51.17,52.05,35942800,62871,1869918588.0,52.02
2025-04-08,VALE3,VALE,52.35,52.81,49.02,49.2,46815300,85849,2350737735.0,50.21
2025-04-09,VALE3,VALE,49.15,52.06,48.77,51.85,56491900,3081,2850710672.0,50.46
2025-04-10,VALE3,VALE,52.1,53.24,51.46,52.78,38010400,59762,1990218222.0,52.35
2025-04-11,VALE3,VALE,52.56,54.15,52.56,53.66,22129400,38955,1184878029.0,53.54
2025-04-14,VALE3,VALE,54.4,54.88,54.19,54.36,19994800,40404,1090958836.0,54.56
2025-04-15,VALE3,VALE,54.38,54.65,53.53,53.81,17471900,35865,941523665.0,53.88
2025-04-16,VALE3,VALE,53.52,53.64,52.42,52.56,23105900,58001,1220690502.0,52.83
2025-04-17,VALE3,VALE,52.78,53.32,52.56,52.88,23142000,26681,1225765134.0,52.96
2025-04-22,VALE3,VALE,53.16,54.29,52.76,53.82,16780900,28152,900274824.0,53.64
2025-04-23,VALE3,VALE,54.9,55.35,54.4,54.46,18377400,35451,1007569411.0,54.82
2025-04-24,VALE3,VALE,54.45,55.67,54.31,55.31,19621700,43492,1084350337.0,55.26
2025-04-25,VALE3,VALE,54.5,54.62,53.64,53.85,26158800,45782,1413308588.0,54.02
2025-04-28,VALE3,VALE,53.9,54.18,53.63,54.04,12001900,31655,647707891.0,53.96
2025-04-29,VALE3,VALE,54.21,54.34,53.84,53.84,11816200,26229,638028402.0,53.99
2025-04-30,VALE3,VALE,52.6,53.25,52.21,52.86,18774400,41598,992973767.0,52.88
2025-05-02,VALE3,VALE,53.26,53.56,52.55,52.8,17135800,33223,907618026.0,52.96
2025-05-05,VALE3,VALE,52.9,53.08,52.73,52.96,12201600,20349,645460124.0,52.89
2025-05-06,VALE3,VALE,52.99,53.58,52.92,53.0,12065000,20609,641648387.0,53.18
2025-05-07,VALE3,VALE,53.55,53.55,52.66,52.9,11240100,24627,595313410.0,52.96
2025-05-08,VALE3,VALE,52.9,53.3,52.67,52.74,15414600,29327,815218055.0,52.88
2025-05-09,VALE3,VALE,53.0,53.08,52.51,52.95,15544500,25657,820533468.0,52.78
2025-05-12,VALE3,VALE,54.56,55.2,54.28,54.28,26482400,49388,1447687993.0,54.66
2025-05-13,VALE3,VALE,54.49,55.43,54.13,55.17,21187200,32415,1165525662.0,55.01
2025-05-14,VALE3,VALE,55.5,55.69,54.84,54.9,16297800,31762,897602803.0,55.07
2025-05-15,VALE3,VALE,55.0,55.65,54.84,55.45,13955400,23193,773050279.0,55.39
2025-05-16,VALE3,VALE,55.2,55.67,54.81,55.49,18155800,26061,1002851522.0,55.23
2025-05-19,VALE3,VALE,55.0,55.5,54.87,55.34,14475200,22412,800358420.0,55.29
2025-05-20,VALE3,VALE,55.33,55.53,55.09,55.35,10499200,26929,580993076.0,55.33
2025-05-21,VALE3,VALE,55.15,55.3,54.44,54.64,14486300,25502,794523074.0,54.84
2025-05-22,VALE3,VALE,54.62,54.64,53.97,54.23,18476000,42721,1002474886.0,54.25
2025-05-23,VALE3,VALE,54.0,54.44,53.59,54.32,14745600,32342,798465254.0,54.14
2025-05-26,VALE3,VALE,53.94,54.09,53.8,54.01,7194500,15352,388190310.0,53.95
2025-05-27,VALE3,VALE,54.0,54.21,53.62,53.84,17943000,35080,965693642.0,53.82
2025-05-28,VALE3,VALE,53.74,53.79,53.19,53.41,17700600,34562,945710126.0,53.42
2025-05-29,VALE3,VALE,53.73,53.88,53.33,53.45,10246100,26479,548330432.0,53.51
2025-05-30,VALE3,VALE,53.35,53.39,52.05,52.1,28286100,45509,1481680717.0,52.38
2025-06-02,VALE3,VALE,52.58,52.75,52.26,52.56,19267700,26447,1013255791.0,52.58
2025-06-03,VALE3,VALE,51.93,52.64,51.87,52.53,12824900,27636,669676143.0,52.21
2025-06-04,VALE3,VALE,52.62,53.33,52.62,52.77,11714700,23153,620607458.0,52.97
2025-06-05,VALE3,VALE,53.0,53.66,52.87,52.91,12594000,23678,670875448.0,53.26
2025-06-06,VALE3,VALE,53.15,53.47,52.71,52.98,16638800,26079,881470027.0,52.97
2025-06-09,VALE3,VALE,52.89,53.29,52.62,53.29,13029200,20609,691108593.0,53.04
2025-06-10,VALE3,VALE,53.3,53.87,53.11,53.65,18890600,23635,1013467205.0,53.64
2025-06-11,VALE3,VALE,53.81,53.81,52.99,53.18,13639700,28639,726406008.0,53.25
2025-06-12,VALE3,VALE,52.9,53.04,52.47,52.83,11136800,20350,588179345.0,52.81
2025-06-13,VALE3,VALE,52.07,52.51,51.96,52.13,13259500,27110,692273510.0,52.2
2025-06-16,VALE3,VALE,52.31,54.05,52.31,53.83,41210000,68551,2212947171.0,53.69
2025-06-17,VALE3,VALE,53.63,53.89,51.38,51.41,43657300,62344,2273190524.0,52.06
2025-06-18,VALE3,VALE,51.41,51.73,51.08,51.24,20499000,43830,1054160707.0,51.42
2025-06-20,VALE3,VALE,51.24,51.28,49.92,49.92,39947100,56420,2004460599.0,50.17
2025-06-23,VALE3,VALE,50.02,50.55,49.83,50.55,17288800,43276,867431141.0,50.17
2025-06-24,VALE3,VALE,50.74,50.75,50.14,50.54,18576300,32950,937372942.0,50.46
2025-06-25,VALE3,VALE,50.25,50.6,49.72,50.48,23319900,36912,1171864215.0,50.25
2025-06-26,VALE3,VALE,50.84,52.3,50.84,52.0,40488400,47536,2101139514.0,51.89
2025-06-27,VALE3,VALE,52.19,53.09,51.91,53.0,25993900,44980,1370623764.0,52.72
2025-06-30,VALE3,VALE,52.79,53.03,52.44,52.65,19961900,32853,1052770976.0,52.73
2025-07-01,VALE3,VALE,52.6,53.71,52.5,53.36,21844300,35066,1161941246.0,53.19
2025-07-02,VALE3,VALE,53.81,55.7,53.8,55.3,63100200,6944,3482577160.0,55.19
2025-07-03,VALE3,VALE,55.5,55.88,54.82,55.04,18256300,34868,1008931746.0,55.26
2025-07-04,VALE3,VALE,55.03,55.2,54.75,55.2,5449300,15355,300019878.0,55.05
2025-07-07,VALE3,VALE,55.05,55.18,54.2,54.39,13174500,25659,718607086.0,54.54
2025-07-08,VALE3,VALE,54.52,55.59,54.36,54.58,26632000,36870,1460606711.0,54.84
2025-07-09,VALE3,VALE,54.7,54.7,53.75,54.04,12209400,26029,660135336.0,54.06
2025-07-10,VALE3,VALE,55.34,57.12,55.2,55.28,46597200,91575,2611708913.0,56.04
2025-07-11,VALE3,VALE,55.2,56.22,55.01,56.0,18309400,29732,1022130918.0,55.82
2025-07-14,VALE3,VALE,55.86,55.91,54.87,55.36,15141300,32167,837347020.0,55.3
2025-07-15,VALE3,VALE,54.93,55.36,53.52,53.91,25029100,55311,1351715279.0,54.0
2025-07-16,VALE3,VALE,54.1,54.52,53.91,54.4,26394100,33473,1432133458.0,54.25
2025-07-17,VALE3,VALE,54.4,54.79,54.12,54.3,20252800,31277,1102614633.0,54.44
2025-07-18,VALE3,VALE,54.05,54.78,53.97,54.56,23708600,23562,1292870744.0,54.53
2025-07-21,VALE3,VALE,55.45,56.82,55.34,56.05,40484000,83572,2273582613.0,56.16
2025-07-22,VALE3,VALE,56.95,57.97,56.91,57.5,40945900,62583,2353536445.0,57.47
2025-07-23,VALE3,VALE,57.45,57.9,57.0,57.42,17914800,32164,1028666841.0,57.41
2025-07-24,VALE3,VALE,56.94,57.29,56.29,56.53,21651200,30813,1225828881.0,56.61
2025-07-25,VALE3,VALE,56.18,56.28,55.27,55.7,21907500,28118,1216609433.0,55.53
2025-07-28,VALE3,VALE,54.94,55.32,54.64,55.16,19175100,22196,1054177423.0,54.97
2025-07-29,VALE3,VALE,55.55,55.7,54.77,54.82,14648700,24202,806890092.0,55.08
2025-07-30,VALE3,VALE,54.32,54.69,53.33,53.84,35607800,43032,1921923588.0,53.97
2025-07-31,VALE3,VALE,53.01,53.62,52.37,53.46,20790000,27180,1105602377.0,53.17
2025-08-01,VALE3,VALE,54.24,54.9,53.57,53.75,40507300,49226,2193961117.0,54.16
2025-08-04,VALE3,VALE,54.39,54.4,53.81,54.18,16198100,23580,875047834.0,54.02
2025-08-05,VALE3,VALE,54.17,54.97,54.11,54.11,21037600,25391,1144797588.0,54.41
2025-08-06,VALE3,VALE,54.51,54.61,53.73,53.77,17954300,24146,970456328.0,54.05
2025-08-07,VALE3,VALE,54.1,54.49,53.9,54.11,20298800,33683,1100559720.0,54.21
2025-08-08,VALE3,VALE,54.2,55.7,54.19,55.39,24200700,37909,1336440125.0,55.22
2025-08-11,VALE3,VALE,55.48,55.99,55.3,55.33,22304000,33306,1237923999.0,55.5
2025-08-12,VALE3,VALE,55.95,56.17,55.7,55.91,25851300,48578,1446674652.0,55.96
2025-08-13,VALE3,VALE,54.3,54.5,53.94,54.09,19720000,31888,1069944196.0,54.25
2025-08-14,VALE3,VALE,53.55,53.61,53.08,53.42,42823200,26997,2282838962.0,53.3
2025-08-15,VALE3,VALE,53.46,53.58,53.0,53.32,34199300,26677,1820812159.0,53.24
2025-08-18,VALE3,VALE,53.1,53.71,53.03,53.2,12733400,25965,679050643.0,53.32
2025-08-19,VALE3,VALE,53.51,53.68,53.0,53.24,17724400,28077,943947674.0,53.25
2025-08-20,VALE3,VALE,52.9,53.27,52.86,53.0,9687300,23227,513932510.0,53.05
2025-08-21,VALE3,VALE,53.02,53.53,52.95,53.45,10813800,19456,576032105.0,53.26
2025-08-22,VALE3,VALE,53.43,54.89,53.31,54.79,20702800,33717,1129533064.0,54.55
2025-08-25,VALE3,VALE,55.17,55.4,54.74,54.92,10397400,18737,572592145.0,55.07
2025-08-26,VALE3,VALE,54.82,55.41,54.68,55.41,18891500,20575,1042449207.0,55.18
2025-08-27,VALE3,VALE,55.22,55.53,55.12,55.38,8789100,14403,486212676.0,55.31
2025-08-28,VALE3,VALE,56.0,56.19,55.33,55.4,22059500,34416,1229375528.0,55.72
2025-08-29,VALE3,VALE,55.49,55.83,55.45,55.56,13885400,25391,772611361.0,55.64
2025-09-01,VALE3,VALE,55.14,55.6,54.81,55.6,7765400,13315,429016795.0,55.24
2025-09-02,VALE3,VALE,55.11,55.56,55.04,55.39,9578500,16767,529845529.0,55.31
2025-09-03,VALE3,VALE,55.39,55.82,55.24,55.6,11832100,22288,657204294.0,55.54
2025-09-04,VALE3,VALE,55.85,56.16,55.55,55.71,8442100,16317,470962993.0,55.78
2025-09-05,VALE3,VALE,56.2,56.67,56.02,56.22,14012800,23757,789005461.0,56.3
2025-09-08,VALE3,VALE,56.23,56.62,56.23,56.36,9701900,21596,547550148.0,56.43
2025-09-09,VALE3,VALE,56.74,57.52,56.05,56.19,24300300,41798,1379324184.0,56.76
2025-09-10,VALE3,VALE,56.47,57.05,56.28,56.58,13463700,25734,762151121.0,56.6
2025-09-11,VALE3,VALE,56.45,57.27,56.31,57.02,14107200,29895,804280122.0,57.01
2025-09-12,VALE3,VALE,56.7,57.43,56.7,57.0,12300400,18077,702537801.0,57.11
2025-09-15,VALE3,VALE,57.48,57.55,56.98,57.5,12457500,20274,714816110.0,57.38
2025-09-16,VALE3,VALE,57.77,58.06,57.19,57.7,15618500,28271,900215006.0,57.63
2025-09-17,VALE3,VALE,57.54,58.02,57.36,57.8,23116700,32922,1333466136.0,57.68
2025-09-18,VALE3,VALE,57.84,58.08,57.4,57.69,17700400,33442,1021237460.0,57.69
2025-09-19,VALE3,VALE,57.97,58.19,57.55,57.92,25290900,20591,1464166254.0,57.89
2025-09-22,VALE3,VALE,57.82,58.44,57.81,58.0,21947300,26344,1275882929.0,58.13
2025-09-23,VALE3,VALE,58.0,58.39,57.66,57.67,17652400,31724,1023484192.0,57.97
2025-09-24,VALE3,VALE,57.95,58.14,57.67,57.89,13005700,21575,752963180.0,57.89
2025-09-25,VALE3,VALE,58.19,58.55,58.04,58.21,13631100,24926,794515943.0,58.28
2025-09-26,VALE3,VALE,57.74,57.94,56.54,57.09,29031400,43486,1655749995.0,57.03
2025-09-29,VALE3,VALE,57.5,57.75,57.13,57.28,15580200,33166,894705439.0,57.42
2025-09-30,VALE3,VALE,57.67,57.78,57.09,57.58,18280700,35604,1050162241.0,57.44
2025-10-01,VALE3,VALE,57.76,58.67,57.76,58.31,18278300,38193,1065429174.0,58.28
2025-10-02,VALE3,VALE,58.36,58.86,58.08,58.7,14824500,36773,868529800.0,58.58
2025-10-03,VALE3,VALE,58.7,59.12,58.5,58.59,19240200,28550,1130751196.0,58.77
2025-10-06,VALE3,VALE,58.81,59.97,58.8,59.59,26102900,40494,1555213858.0,59.58
2025-10-07,VALE3,VALE,59.5,59.62,58.75,58.75,26072300,30232,1540330533.0,59.07
2025-10-08,VALE3,VALE,59.12,59.39,58.89,59.2,24609500,31341,1456662203.0,59.19
2025-10-09,VALE3,VALE,59.86,60.38,59.11,59.11,18184600,33711,1084140142.0,59.61
2025-10-10,VALE3,VALE,59.57,59.8,58.87,58.87,22968300,34569,1363364242.0,59.35
2025-10-13,VALE3,VALE,59.67,60.06,59.55,59.75,23294500,38578,1394539639.0,59.86
2025-10-14,VALE3,VALE,59.3,60.13,59.22,59.75,19329000,31735,1156766415.0,59.84
2025-10-15,VALE3,VALE,59.49,60.98,59.46,60.86,45104600,47913,2731823213.0,60.56
2025-10-16,VALE3,VALE,60.61,60.93,60.07,60.3,21358500,33253,1287979483.0,60.3
2025-10-17,VALE3,VALE,59.9,60.3,59.8,60.13,17321400,17947,1040493281.0,60.06
2025-10-20,VALE3,VALE,60.14,61.35,60.14,60.9,17798400,31005,1084549945.0,60.93
2025-10-21,VALE3,VALE,60.65,61.05,60.57,60.8,13432700,19959,816798391.0,60.8
2025-10-22,VALE3,VALE,61.21,62.24,61.18,61.88,25267300,34380,1562756213.0,61.84
2025-10-23,VALE3,VALE,62.22,62.54,61.67,61.76,11217700,22219,695806007.0,62.02
2025-10-24,VALE3,VALE,61.99,62.13,61.33,61.73,11127200,21858,686286412.0,61.67
2025-10-27,VALE3,VALE,62.06,62.16,61.4,61.66,12018100,28471,741857656.0,61.72
2025-10-28,VALE3,VALE,61.66,62.54,61.58,62.2,15797400,34117,982523017.0,62.19
2025-10-29,VALE3,VALE,62.82,63.69,62.71,63.33,30844900,54088,1952887052.0,63.31
2025-10-30,VALE3,VALE,63.11,64.0,62.93,63.81,25586000,34833,1628829919.0,63.66
2025-10-31,VALE3,VALE,64.28,65.55,63.87,65.26,38982400,49543,2528809247.0,64.87
2025-11-03,VALE3,VALE,65.1,65.39,64.65,65.35,16985400,38678,1107028675.0,65.17
2025-11-04,VALE3,VALE,64.85,65.01,64.03,64.62,22055700,42409,1423388375.0,64.53
2025-11-05,VALE3,VALE,64.61,66.17,64.5,65.73,22504300,42504,1477648126.0,65.66
2025-11-06,VALE3,VALE,65.76,66.05,65.26,65.5,15939100,30627,1046284896.0,65.64
2025-11-07,VALE3,VALE,64.85,64.86,64.02,64.78,20776200,47915,1339207523.0,64.45
2025-11-10,VALE3,VALE,65.06,65.54,64.91,65.21,12689400,27665,826805963.0,65.15
2025-11-11,VALE3,VALE,65.21,65.66,64.76,65.04,25496500,44431,1661138720.0,65.15
2025-11-12,VALE3,VALE,65.26,65.95,65.26,65.76,26550300,50846,1745751415.0,65.75
2025-11-13,VALE3,VALE,65.76,66.45,65.31,65.67,19058500,39854,1255292948.0,65.86
2025-11-14,VALE3,VALE,64.85,65.54,64.61,65.27,16362600,31455,1066255846.0,65.16
2025-11-17,VALE3,VALE,65.6,65.77,64.91,65.22,20150800,31982,1317222915.0,65.36
2025-11-18,VALE3,VALE,64.45,65.29,64.3,65.02,22468700,37764,1456873796.0,64.84
2025-11-19,VALE3,VALE,65.02,65.26,64.7,64.95,16523800,33159,1073069450.0,64.94
2025-11-21,VALE3,VALE,64.55,65.27,64.13,65.16,20206000,39280,1311600915.0,64.91
2025-11-24,VALE3,VALE,65.01,65.52,64.78,65.09,20462800,33745,1332994814.0,65.14
2025-11-25,VALE3,VALE,65.16,65.91,65.16,65.6,18275300,34124,1199118479.0,65.61
2025-11-26,VALE3,VALE,65.99,66.89,65.92,66.58,33408500,41445,2221768110.0,66.5
2025-11-27,VALE3,VALE,66.5,66.65,66.14,66.33,9739100,13431,646488544.0,66.38
2025-11-28,VALE3,VALE,67.7,67.81,67.04,67.4,45988000,70413,3099010708.0,67.38
2025-12-01,VALE3,VALE,67.8,68.13,67.5,67.92,15657000,38058,1062763423.0,67.87
2025-12-02,VALE3,VALE,68.1,68.72,67.76,68.48,22567200,50887,1538998544.0,68.19
2025-12-03,VALE3,VALE,68.86,71.1,68.82,70.69,42361200,83007,2982719159.0,70.41
2025-12-04,VALE3,VALE,70.7,72.39,70.69,71.92,38019900,70904,2726715671.0,71.71
2025-12-05,VALE3,VALE,71.96,72.33,69.92,70.22,40175000,74118,2855261264.0,71.07
2025-12-08,VALE3,VALE,70.42,70.86,69.49,69.74,20860900,54518,1460757455.0,70.02
2025-12-09,VALE3,VALE,69.1,70.43,68.9,69.78,23081300,66256,1610219444.0,69.76
2025-12-10,VALE3,VALE,70.25,71.35,70.25,71.06,24454800,78436,1735787002.0,70.97
2025-12-11,VALE3,VALE,70.74,72.37,70.47,72.0,25687700,58886,1840690800.0,71.65
2025-12-12,VALE3,VALE,67.75,68.98,67.72,68.61,36479600,64574,2494189956.0,68.37
2025-12-15,VALE3,VALE,68.65,69.39,68.5,69.03,16841700,34251,1160285555.0,68.89
2025-12-16,VALE3,VALE,69.33,70.03,69.26,69.29,21952200,38375,1528445402.0,69.62
2025-12-17,VALE3,VALE,69.64,70.77,69.44,70.17,29375000,48656,2063898479.0,70.26
2025-12-18,VALE3,VALE,70.6,71.12,70.31,70.35,18430200,36460,1302434157.0,70.66
2025-12-19,VALE3,VALE,70.5,70.93,70.38,70.85,37018500,23818,2619831131.0,70.77
2025-12-22,VALE3,VALE,71.03,73.37,70.81,72.92,27853000,50353,2025326289.0,72.71
2025-12-23,VALE3,VALE,73.23,73.53,72.58,72.9,17140900,29009,1251201195.0,72.99
2025-12-26,VALE3,VALE,72.86,73.35,72.62,73.12,16368800,25723,1196065454.0,73.06
2025-12-29,VALE3,VALE,73.19,73.74,71.7,72.12,19963700,34127,1444568364.0,72.35
2025-12-30,VALE3,VALE,72.5,72.84,71.91,71.96,17085400,27861,1233267162.0,72.18
